objectid,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,style,grade,ext_walls,roof,flooring,bsmt_type,heating,fireplace,year_built,no_of_stories,total_rooms,bedrooms,half_bathrooms,full_bathrooms,basement_garage,sq_footage_finished_living,basement,finished_basement
6659,655617104,201,NA,NA,NA,1ST,ST,N,22902,NA,NA,NA,6659,310106000,Single Family,2 Story,C,Asbestos,Metal,Hardwood,No Basement,Gas Wall Unit,0,1925,2,6,2,0,1,0,1107,0,0
6660,98432405,1624,NA,NA,NA,CENTER,AVE,NA,22903,R,NA,NA,6660,310107000,Single Family,2 Story,C,Wood,Shingles,Hardwood,No Basement,Forced Air,0,1925,2,6,3,1,1,0,1354,0,0
6661,98472445,1514,NA,NA,NA,CHERRY,AVE,NA,22903,R,NA,NA,6661,310108000,Single Family,2 Story,D,Asbestos,Metal,Hardwood,No Basement,Hot Water Radiator,0,1925,2,8,4,0,1,0,1772,135,0
6669,104543139,214,NA,NA,NA,LANKFORD,AVE,NA,22902,R,NA,NA,6669,310114000,Single Family,1 Story,D,Wood,Shingles,Hardwood,Full Basement,Baseboard,0,1974,1,5,2,0,2,0,960,960,480
6670,104623106,768,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,6670,310114100,Duplex,1 Story,C -,Wood,Shingles,W/W Carpet,Partial Basement,Baseboard,0,1975,1,9,5,0,2,0,1104,960,960
6672,105763294,805,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,6672,310115000,Single Family,1 Story,D,Wood,Shingles,Hardwood,Full Basement,Forced Air,0,1974,1,5,2,0,1,0,960,960,832
6673,105973287,210,NA,NA,NA,LANKFORD,AVE,NA,22902,R,NA,NA,6673,310116000,Single Family,1 Story,D,Aluminum,Shingles,Hardwood,No Basement,Gas Wall Unit,0,1950,1,4,2,0,1,0,634,0,0
6674,137597282,414,NA,NA,NA,MOBILE,LN,NA,22903,R,NA,NA,6674,310117000,Duplex,2 Sty No Bsmt,B -,Hardy Board,Metal,Hardwood,No Basement,Forced Air,0,1925,2,7,4,0,2,0,1232,NA,NA
6675,137727271,412,NA,NA,NA,MOBILE,LN,NA,22903,R,NA,NA,6675,310118000,Single Family,1 Story,C,Wood,Metal,Hardwood,No Basement,Forced Air,0,1925,1,4,2,0,1,0,724,NA,NA
6676,136917182,253,NA,NA,NA,MONTE VISTA,AVE,NA,22903,R,NA,NA,6676,310119000,Single Family,2 Story,C,Stucco,Shingles,Hardwood,No Basement,Baseboard,0,1925,2,6,3,1,1,0,1206,0,0
6677,325313897,739,NA,NA,NA,MADISON,AVE,NA,22903,R,NA,NA,6677,310120000,Single Family,2 Story,D,Stucco,Metal,Hardwood,No Basement,Gas Wall Unit,0,1925,2,6,3,0,1,0,1821,0,0
6086,1436915997,230,101,APT,NA,15TH,ST,NW,22903,R,NA,NA,6086,290228000,Single Family,2 Story,C,Brick Veneer,Metal,Hardwood,Full Basement,Gas Wall Unit,0,1925,2,7,3,0,1,0,1442,721,598
6313,13933203,705,1A,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,6313,300019B3A,Condominium,1 Story,B,Brick Veneer,Shingles,None,No Basement,Heat Pump,0,2004,1,4,1,0,1,NA,900,0,0
6414,13933199,725,1B,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,6414,300031000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
6194,136587139,118,B,APT,NA,LONGWOOD,DR,NA,22903,R,NA,NA,6194,30001914B,Condominium,1 Story,B,Brick Veneer,Shingles,None,No Basement,Heat Pump,0,2004,1,5,2,0,2,NA,1116,0,0
6664,130926427,1600,B,APT,NA,GREEN,ST,NA,22902,R,NA,NA,6664,310109B00,Single Family,2 Story,B,Stucco,Shingles,None,No Basement,Heat Pump,0,1925,2,6,3,0,2,0,1408,NA,NA
6041,93209485,324,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,6041,290190000,Duplex,2 Story,C,Stucco,Shingles,Hardwood,No Basement,Gas Wall Unit,0,1925,2,10,3,0,2,0,2078,0,0
6042,93849511,320,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,6042,290191000,Duplex,2 Story,C,Aluminum,Shingles,Hardwood,No Basement,Gas Wall Unit,0,1925,2,8,4,0,2,0,1518,NA,NA
6043,119605137,1517,NA,NA,NA,ROSA,TER,NA,22902,R,NA,NA,6043,290192000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1968,1,6,3,0,1,0,1068,1068,0
6044,119915108,1506,NA,NA,NA,ROSA,TER,NA,22902,R,NA,NA,6044,290193000,Single Family,2 Story,C,Wood,Shingles,Hardwood,No Basement,Heat Pump,0,1925,2,5,3,0,1,0,1313,0,0
6045,71648674,1011,NA,NA,E,JEFFERSON,ST,NA,22902,NA,NA,NA,6045,290194000,Single Family,2 Story,B,Wood,Shingles,None,No Basement,Heat Pump,0,2007,2,6,3,0,2,0,1360,0,0
6046,61208242,703,NA,NA,NA,ST CLAIR,AVE,NA,22902,R,NA,NA,6046,290195000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
6047,384014485,500,NA,NA,NA,PARK HILL,NA,NA,22902,R,NA,NA,6047,290196000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
6048,388714529,504,NA,NA,NA,PARK HILL,NA,NA,22902,R,NA,NA,6048,290197000,Single Family,2 Story,C,Aluminum,Shingles,Hardwood,No Basement,Floor Furnace,0,1925,2,6,3,0,1,0,1588,0,0
6049,573316417,603,NA,NA,NA,MALCOLM,CRES,NA,22902,R,NA,NA,6049,290198000,Duplex,2 Story,C,Stucco,Metal,W/W Carpet,Partial Basement,Heat Pump,0,1925,2,6,3,0,2,0,1340,281,281
6050,575616506,614,NA,NA,NA,MALCOLM,CRES,NA,22902,R,NA,NA,6050,290199000,Single Family,2 Story,C,Aluminum,Metal,Hardwood,No Basement,Gas Wall Unit,0,1925,2,6,3,0,1,0,1044,0,0
6051,595216691,605,NA,NA,NA,ST CHARLES,AVE,NA,22902,R,NA,NA,6051,290200000,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0,1961,1,4,2,0,1,0,549,549,274
6052,104533137,407,NA,NA,NA,ELLIOTT,AVE,NA,22902,R,NA,NA,6052,290201000,Single Family,2 Story,C,Stucco,Metal,Hardwood,Full Basement,Hot Water Radiator,0,1925,2,9,4,1,1,0,1662,831,733
6053,1464219518,164,NA,NA,NA,BROOKWOOD,DR,NA,22902,R,NA,NA,6053,290202000,Single Family,2 Story,C,Stucco,N/A,Hardwood,Full Basement,Hot Water Radiator,0,1925,2,7,3,0,1,0,1316,723,615
6054,1464219518,166,NA,NA,NA,BROOKWOOD,DR,NA,22902,R,NA,NA,6054,290203000,Single Family,2 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Floor Furnace,0,1925,2,8,4,0,2,0,1328,664,555
6056,114834565,804,NA,NA,NA,ELLIOTT,AVE,NA,22902,R,NA,NA,6056,290205000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Heat Pump,1,1965,1,9,4,1,2,0,1080,1080,905
6057,140738996,100,NA,NA,NA,RIVERBLUFF,CIR,NA,22902,R,NA,NA,6057,290206000,Single Family,2 Story,B,Hardy Board,Shingles,Hardwood,No Basement,Heat Pump,0,1925,2,8,4,1,3,0,2267,0,0
6058,529015999,614,NA,NA,NA,WINE CELLAR,CIR,NA,22902,R,NA,NA,6058,290207000,Single Family,2 Story,B,Stucco,Shingles,Hardwood,No Basement,Heat Pump,0,1925,2,5,2,1,2,0,1502,0,0
6060,111364087,815,NA,NA,NA,MONTROSE,AVE,NA,22902,R,NA,NA,6060,290209000,Duplex,1 Story,D,Stucco,Shingles,Hardwood,No Basement,Forced Air,0,1925,1,5,2,0,1,0,1046,NA,NA
6061,496117304,854,NA,NA,NA,LOCUST,AVE,NA,22902,R,NA,NA,6061,290209000,Duplex,1 Story,D,Concrete Block,Shingles,Linoleum,No Basement,Forced Air,0,1925,1,3,1,0,0,0,380,NA,NA
6062,473817307,874,NA,NA,NA,LOCUST,AVE,NA,22902,R,NA,NA,6062,290210000,Single Family,2 Story,C,Stucco,Shingles,Hardwood,No Basement,Heat Pump,0,1925,2,6,3,1,1,0,1390,NA,NA
6063,491615617,333,NA,NA,NA,14TH,ST,NW,22903,R,NA,NA,6063,290211000,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Heat Pump,0,1984,1,8,4,1,2,0,1008,1008,888
6064,495117468,125,NA,NA,NA,CHANCELLOR,ST,NA,22903,R,NA,NA,6064,290212000,Duplex,2 Story,C,Asbestos,Metal,Hardwood,Full Basement,Forced Air,0,1925,2,9,5,0,2,0,2438,1083,NA
6113,80861005,126,A,APT,NA,APPLE TREE,RD,NA,22903,R,NA,NA,6113,290266007,Single Family,Contemporary,B -,Hardy Board,Architectural Shingles,Hardwood,No Basement,Heat Pump,1,2016,2,4,2,1,2,NA,1190,NA,NA
6115,86481419,106,A,APT,NA,APPLE TREE,RD,NA,22903,R,NA,NA,6115,290266009,Single Family,Contemporary,B -,Hardy Board,Rubber,Hardwood,Full Basement,Forced Air,1,2017,2,8,4,1,3,NA,1931,889,98
6116,809017183,117,A,APT,NA,APPLE TREE,RD,NA,22903,R,NA,NA,6116,290266010,Single Family,Contemporary,B -,Hardy Board,Rubber,Hardwood,Full Basement,Forced Air,1,2016,2,8,3,1,2,NA,1931,889,789
6121,139098329,607,B,APT,NA,ORANGE,ST,NA,22902,R,NA,NA,6121,290266015,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
6141,98702491,715,2,APT,NA,RIDGE,ST,NA,22902,R,NA,NA,6141,290266035,Single Family Attached,Contemporary,B -,Hardy Board,Rubber,Hardwood,Full Basement,Forced Air,1,2015,2,8,4,1,3,2,1931,889,200
6186,7605635,106,6,APT,NA,MONTEBELLO,CIR,NA,22903,R,NA,NA,6186,30001912B,Condominium,1 Story,B,Brick Veneer,Shingles,None,No Basement,Heat Pump,0,2004,1,5,2,0,2,NA,1116,0,0
6352,139098323,609,A,APT,NA,ORANGE,ST,NA,22902,R,NA,NA,6352,300019E4B,Condominium,1 Story,B,Brick Veneer,Shingles,None,No Basement,Heat Pump,0,2004,1,4,1,0,1,NA,900,0,0
6420,377314511,419,102,APT,NA,17TH,ST,NW,22903,R,NA,NA,6420,300038000,Single Family,2 Story,C,Hardy Board,Shingles,Hardwood,No Basement,Heat Pump,2,1920,2,6,2,0,2,0,1703,0,0
6497,7605635,106,7,APT,NA,MONTEBELLO,CIR,NA,22903,R,NA,NA,6497,300109000,Single Family,2 Story,B,Hardy Board,Shingles,Hardwood,No Basement,Forced Air,0,1900,2,8,3,0,2,0,4226,NA,NA
6903,87681497,516,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,6903,330001212,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,2,1,1,NA,889,0,0
6904,94672056,624,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,6904,330001213,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,2,0,1,NA,845,0,0
6905,101122901,915,NA,NA,NA,6TH,ST,SE,22902,R,NA,NA,6905,330001214,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,6,3,0,2,NA,1211,0,0
6906,103382925,1006,NA,NA,NA,2ND,ST,SE,22902,R,NA,NA,6906,330001301,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,6,3,0,2,NA,1211,0,0
6907,103412947,917,NA,NA,NA,6TH,ST,SE,22902,R,NA,NA,6907,330001302,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,2,1,1,NA,889,0,0
6909,63008330,1430,NA,NA,E,HIGH,ST,NA,22902,R,NA,NA,6909,330001304,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,4,1,0,1,NA,704,0,0
6919,138167325,423,NA,NA,NA,MOBILE,LN,NA,22903,R,NA,NA,6919,330001314,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,6,3,0,2,NA,1211,0,0
6920,491415612,349,NA,NA,NA,10 1/2,ST,NW,22903,R,NA,NA,6920,330001401,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,6,3,0,2,NA,1211,0,0
6921,494915649,345,NA,NA,NA,10 1/2,ST,NW,22903,R,NA,NA,6921,330001402,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,2,1,1,NA,889,0,0
6922,401014762,608,NA,NA,NA,10 1/2,ST,NW,22903,R,NA,NA,6922,330001403,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,2,0,1,NA,845,0,0
6923,401214666,611,NA,NA,NA,10 1/2,ST,NW,22903,R,NA,NA,6923,330001404,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,4,1,0,1,NA,704,0,0
6924,410714795,607,NA,NA,NA,10 1/2,ST,NW,22903,R,NA,NA,6924,330001405,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,2,0,1,NA,886,0,0
6928,136547130,245,NA,NA,NA,MONTE VISTA,AVE,NA,22903,R,NA,NA,6928,330001409,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,4,1,0,1,NA,658,0,0
6929,1503019848,1304,NA,NA,NA,NUNLEY,ST,NA,22903,R,NA,NA,6929,330001410,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,4,1,0,1,NA,703,0,0
6930,97411031,1711,NA,NA,NA,MEADOWBROOK HEIGHTS,RD,NA,22901,R,NA,NA,6930,330001411,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,4,1,0,1,NA,671,0,0
6931,70508602,420,NA,NA,NA,13TH,ST,NE,22902,R,NA,NA,6931,330001412,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,1,1,1,NA,889,0,0
6932,71028621,1200,NA,NA,NA,MERIWETHER,ST,NA,22902,R,NA,NA,6932,330001413,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,2,0,1,NA,845,0,0
6944,36097620,1036,NA,NA,NA,ST CLAIR,AVE,NA,22901,R,NA,NA,6944,330001511,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,4,1,0,1,NA,671,0,0
6945,364814272,936,NA,NA,NA,ST CHARLES,AVE,NA,22901,R,NA,NA,6945,330001512,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,2,1,1,NA,889,0,0
6946,371014397,917,NA,NA,NA,ST CHARLES,AVE,NA,22901,R,NA,NA,6946,330001513,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,2,0,1,NA,845,0,0
6947,372214387,928,NA,NA,NA,ST CHARLES,AVE,NA,22901,R,NA,NA,6947,330001514,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,6,3,0,2,NA,1211,0,0
6948,38727699,1018,NA,NA,NA,ST CLAIR,AVE,NA,22901,R,NA,NA,6948,330001601,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,6,3,0,2,NA,1211,0,0
6949,38897711,1007,NA,NA,NA,ST CLAIR,AVE,NA,22901,R,NA,NA,6949,330001602,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,2,1,1,NA,889,0,0
6950,39237703,1020,NA,NA,NA,ST CLAIR,AVE,NA,22901,R,NA,NA,6950,330001603,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,2,0,1,NA,845,0,0
6951,42077767,1004,NA,NA,NA,ST CLAIR,AVE,NA,22901,R,NA,NA,6951,330001604,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,4,1,0,1,NA,704,0,0
6952,42187770,933,NA,NA,NA,ST CLAIR,AVE,NA,22901,R,NA,NA,6952,330001605,Condominium,1 Story,B,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1967,1,5,2,0,1,NA,886,0,0
6059,533216029,609,1/2,#,NA,WINE CELLAR,CIR,NA,22902,R,PFAUTZ,2016-11-28T17:23:09.000Z,51643,290208000,Single Family,2 Story,B,Stucco,Metal,Hardwood,No Basement,Heat Pump,1,1925,2,7,3,1,2,0,1885,0,0
6089,8833916,130,C,#,NA,APPLE TREE,RD,NA,22903,R,PFAUTZ,2016-11-28T17:23:07.000Z,51646,290231000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
6101,7386455,1814,A,#,NA,STADIUM,RD,NA,22903,R,PFAUTZ,2016-11-28T17:23:07.000Z,51648,290260000,Duplex,2 Story,C,Stucco,Metal,Hardwood,Partial Basement,Hot Water Radiator,1,1940,2,13,6,0,3,0,2277,921,823
6103,357814149,728,C,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:07.000Z,51649,290263000,Single Family-1 Conversion,2 Story,C,Stucco,Shingles,Hardwood,Full Basement,Hot Water Radiator,0,1945,2,7,3,0,2,0,2218,554,0
6104,7295383,204,1,#,NA,MONTEBELLO,CIR,NA,22903,R,PFAUTZ,2016-11-28T17:23:07.000Z,51650,290264L00,NA,No Style,C,Not Applicable,N/A,None,N/A,Not Applicable,0,0,0,0,0,0,0,0,0,0,0
6105,7450516,300,1,#,NA,MONTEBELLO,CIR,NA,22903,R,PFAUTZ,2016-11-28T17:23:07.000Z,51651,290265000,Single Family,Contemporary,B,Stucco,Metal,None,No Basement,Heat Pump,0,2009,2,7,2,1,1,0,1104,0,0
6110,81651090,101,5,#,NA,CARROLLTON,TER,NA,22903,R,PFAUTZ,2016-11-28T17:23:07.000Z,51652,290266004,Single Family Attached,Contemporary,C +,Hardy Board,Architectural Shingles,W/W Carpet,Full Basement,Heat Pump,NA,2015,2,7,4,NA,2,2,1360,680,NA
6114,8833916,130,D,#,NA,APPLE TREE,RD,NA,22903,R,PFAUTZ,2016-11-28T17:23:07.000Z,51653,290266008,Single Family,Contemporary,B -,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Heat Pump,1,2016,2,6,3,1,3,NA,1200,595,595
6117,58418157,1213,B,#,NA,HAZEL,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:07.000Z,51654,290266011,Single Family,Contemporary,B -,Hardy Board,Rubber,Hardwood,Full Basement,Forced Air,1,2017,2,8,3,1,2,NA,1931,889,700
6118,63658352,1201,A,#,NA,SYCAMORE,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:07.000Z,51655,290266012,Single Family,Contemporary,B -,Hardy Board,Rubber,Hardwood,Full Basement,Forced Air,NA,2017,2,8,4,1,3,NA,1931,889,NA
6120,61598292,1509,A,#,E,HIGH,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:07.000Z,51657,290266014,Single Family,2 Story,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,NA,2017,2,8,4,1,3,NA,1760,880,856
6143,103012912,759,C,#,NA,RIDGE,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:07.000Z,51658,290266037,Single Family Attached,Contemporary,B -,Hardy Board,Rubber,Hardwood,Full Basement,Forced Air,1,2016,2,7,4,1,3,2,1931,889,435
6148,101862764,120,A,#,NA,RAYMOND,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:07.000Z,51661,290266042,Single Family Attached,Contemporary,B -,Hardy Board,Rubber,Hardwood,Full Basement,Forced Air,NA,2016,2,6,4,1,3,2,1931,889,442
6149,101972769,112,A,#,NA,RAYMOND,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:07.000Z,51662,290266043,Single Family Attached,Contemporary,B -,Hardy Board,Rubber,Hardwood,Full Basement,Forced Air,1,2016,2,6,4,1,3,2,1931,889,489
6150,1432919511,110,A,#,NA,RAYMOND,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:07.000Z,51663,290266044,Single Family Attached,Contemporary,B -,Hardy Board,Rubber,Hardwood,Full Basement,Forced Air,NA,2016,2,6,4,1,3,2,1931,889,489
